ObsID,InterviewerNumber,ObsDate,Langue,RspID,AnneeNaissance,Age,sex,ADM1_CODE,ADM1_NAME,ADM2_CODE,ADM2_NAME,ADM3_CODE,ADM3_NAME,HoHSex,EduHoH,Nbre_membre,Nbre_enfant,OccupHoH,Television,house,roof,ToiletType,Water,Staples,Pulses,Dairy,Meat,Veg,Fruits,Fats,Sugars,Calcul_FCS,Niveau,Approv,LessExpensiveFood,BorrowOrHelp,ReduceNumMeals,RestrictConsumption,LimitPortionSize,Calcul_CSI,Score_CSI,ImpRicekg_raw,LocalRiceKG_raw,NiebeKG_raw,PalmOil1L_raw,Meat_price_raw,buyhowoften,buyhowoften_oil,FreeResponse,ImpRicekg_cln,LocalRiceKG_cln,NiebeKG_cln,Meat_price_cln,PalmOil1L_cln,rCSI,FCS,FCG
9580,7,14-12-2017 17:13:54,Malinke,81787O6221D,1947,70,F,GN04,Kankan,GN0402,Kerouane,GIN040203,Kerouane centre,F,Aucun,1,1,Autre: matrone,Non,Case,Paille,Latrineabeton,Forage,7,4,2,7,1,7,7,1,74,Acceptable,Aide Etat,0,0,0,0,0,0,Phase 1,6000,5000,6000,10000,20000,1/mois,4/semaine,Cette année nous remercions DIEU pour moment on se plein vraiment pas,6000,5000,6000,20000,10000,0,74,3
9581,8,14-12-2017 17:09:16,Francais,03936T0221A,1985,32,M,GN01,Boke,GN0102,Boke,GIN010210,Tanene,M,Superieur,11,4,Personnel de sante,Oui,Maison en dur,Tole,Latrineabeton,Robinet,7,2,1,7,1,0,7,0,56.5,Acceptable,Marche/Boutique,1,2,0,3,1,15,Phase 2,5400,6500,12000,14000,25000,4/semaine,4/semaine,les prix sont cas même abordables mais nous souffrons par manque d'argent,5400,6500,12000,25000,14000,15,56.5,3
9582,1,14-12-2017 17:04:16,Poular,48633X3221B,1970,47,M,GN06,Labe,GN0605,Tougue,GIN060504,Koin,M,Secondaire,9,6,Profession liberale,Non,Case,Paille,Latrineapuit,Forage,7,3,2,2,2,7,3,4,51.5,Acceptable,Marche/Boutique,2,3,1,0,0,9,Phase 2,5500,6500,7000,12000,30000,1/mois,1/semaine,"la situation est très difficile dans certains endroits,les prix sont exorbitants",5500,6500,7000,30000,12000,9,51.5,3
9583,5,14-12-2017 17:03:52,Soussou,50042Q4121B,1956,61,M,GN05,Kindia,GN0503,Forecariah,GIN050302,Benty,M,Alphabetise,30,10,Agriculture,Oui,Maison en dur,Tole,Latrineapuit,Puit ordinaire,7,0,0,7,0,0,7,0,45.5,Acceptable,Marche/Boutique,2,3,5,6,7,38,Phase 3,5500,5000,15000,12000,24000,7/semaine,7/semaine,"les prix des denrées alimentaires dans sa localité est très cher 
et le répondant demande de l'aide pour avoir un centre de santé , une école , et un forage",5500,5000,15000,24000,12000,38,45.5,3
9584,7,14-12-2017 17:01:55,Malinke,77177C6221C,1992,25,M,GN04,Kankan,GN0401,Kankan,GIN040104,Baramana,M,Secondaire,6,4,Profession liberale,Non,Maison en banco,Tole,Autre:pasdelatrine,Forage,7,2,0,0,2,3,2,7,29.5,Limite,Marche/Boutique,0,0,0,0,0,0,Phase 1,7000,6500,7000,11000,30000,7/semaine,2/semaine,la situation n'st pas très favorable cette année avec nous nous n'avons pas d'eau et la nouriture n'est pas abondante,7000,6500,7000,30000,11000,0,29.5,2
9585,5,14-12-2017 16:57:13,Francais,88302V4121A,1977,40,M,GN05,Kindia,GN0502,Dubreka,GIN050208,Tanene,M,Secondaire,15,7,Personnel de sante,Non,Maison en dur,Tole,Latrineapuit,Puit ordinaire,7,1,0,7,0,2,7,0,50.5,Acceptable,Marche/Boutique,6,5,2,2,7,31,Phase 3,5500,5000,12000,11500,24000,6/semaine,7/semaine,"le prix des denrées alimentaire est très exorbitant dans sa localité
",5500,5000,12000,24000,11500,31,50.5,3
9586,8,14-12-2017 16:55:59,Poular,85755W1221D,1978,39,M,GN05,Kindia,GN0105,Fria,GIN010501,Baguinet,M,Secondaire,6,3,Fonctionnaire,Non,Case,Paille,Latrineapuit,Source,7,2,0,1,2,7,3,0,34.5,Limite,Marche/Boutique,0,0,0,0,2,2,Phase 1,5000,6500,8000,12000,20000,1/mois,3/semaine,les moments sont très dure et il y'a surtout un manque d'aliments,5000,6500,8000,20000,12000,2,34.5,2
9587,1,14-12-2017 16:53:03,Poular,18663L3221D,1988,29,F,GN06,Labe,GN0604,Mali,GIN060413,Yimbering,M,Aucun,5,3,Profession liberale,Non,Maison en dur,Tole,Latrineabeton,Forage,7,4,1,2,2,7,7,3,52,Acceptable,Marche/Boutique,0,0,0,0,0,0,Phase 1,5000,5500,8000,10000,25000,1/mois,1/mois,les prix des denrées sont chers au marché nous souhaitons une aide.,5000,5500,8000,25000,10000,0,52,3
9588,4,14-12-2017 16:52:08,Guerze,93676I0421A,1972,45,F,GN08,N'Zerekore,GN0803,Lola,GIN080302,Foumbadou,M,Aucun,12,4,Agriculture,Oui,Maison en banco,Tole,Latrineabeton,Forage,7,2,0,3,1,0,7,0,36.5,Acceptable,Marche/Boutique,1,0,0,4,0,13,Phase 2,5000,5500,4500,9500,25000,3/semaine,7/semaine,La situation est dure par manque d'aliment et le prix exorbitant au marché,5000,5500,4500,25000,9500,13,36.5,3
9589,7,14-12-2017 16:50:01,Malinke,14216B6221D,1978,39,F,GN04,Kankan,GN0401,Kankan,GIN040105,Kankan Centre,M,Superieur,15,7,Fonctionnaire,Oui,Case,Paille,Latrineabeton,Forage,7,1,0,7,4,0,7,0,52.5,Acceptable,Marche/Boutique,1,3,3,7,3,34,Phase 3,6000,6000,7000,11000,30000,1/mois,4/semaine,"cette année est une année exceptionnelle car d'habitude pendant cette periode le prix du riz baisse mais actuellement ça ne fait qu'augmenter , cest inquietant vraiment",6000,6000,7000,30000,11000,34,52.5,3
9590,8,14-12-2017 16:47:05,Poular,36755R1221A,1982,35,M,GN05,Kindia,GN0105,Fria,GIN010503,Fria centre,M,Secondaire,8,3,Profession liberale,Oui,Maison en dur,Tole,Toiletteavecchasse,Robinet,7,1,1,7,2,5,7,0,59.5,Acceptable,Marche/Boutique,2,3,0,0,0,8,Phase 2,5000,6500,8000,10000,20000,1/semaine,7/semaine,les prix ne font que grimpés parce que les denrées alimentaires sont très chers,5000,6500,8000,20000,10000,8,59.5,3
9591,1,14-12-2017 16:42:09,Poular,51524S3221B,1990,27,F,GN06,Labe,GN0602,Labe,GIN060209,Labe Centre,M,Aucun,5,3,Commercant,Oui,Maison en dur,Tole,Latrineabeton,Forage,7,0,0,7,1,7,7,2,54.5,Acceptable,Marche/Boutique,0,1,0,0,0,2,Phase 1,5500,6000,10000,12000,30000,1/mois,1/mois,les prix des aliments augmentent du jour au lendemain dans les marché .tout est chers.,5500,6000,10000,30000,12000,2,54.5,3
9592,4,14-12-2017 16:39:54,Guerze,93363H8321B,1975,42,F,GN08,N'Zerekore,GN0801,Beyla,GIN080102,Boola,M,Aucun,12,3,Ouvrier,Non,Maison en banco,Tole,Latrineapuit,Robinet,7,1,0,4,3,0,7,0,39.5,Acceptable,Marche/Boutique,0,0,0,0,0,0,Phase 1,5500,6000,8000,9500,25000,7/semaine,7/semaine,La situation est dure chez nous car nos champs n'ont pas réussit a cause de la secheresse,5500,6000,8000,25000,9500,0,39.5,3
9593,5,14-12-2017 16:39:53,Francais,58359V3121D,1985,32,M,GN05,Kindia,GN0505,Telimele,GIN050513,Telemele Centre,M,Primaire,6,3,Personnel de sante,Non,Maison en banco,Tole,Latrineapuit,Source,7,0,0,7,2,2,7,3,51,Acceptable,Marche/Boutique,2,7,0,0,0,16,Phase 2,5000,5000,12000,10000,25000,1/semaine,7/semaine,la situation est bonne dans ma localité nous trouvons les aliments le soucis est le problème d'argent; si non les gens peuvent manger à leurs faim.,5000,5000,12000,25000,10000,16,51,3
9594,8,14-12-2017 16:33:32,Poular,28079O1221B,1995,22,M,GN05,Kindia,GN0105,Fria,GIN010501,Baguinet,M,Aucun,6,3,Profession liberale,Non,Maison en dur,Tole,Toiletteavecchasse,Puit ordinaire,7,2,0,1,2,2,7,0,31.5,Limite,Marche/Boutique,3,0,3,0,3,9,Phase 2,5000,6500,8000,10000,20000,1/semaine,1/semaine,la vie est moins chère parce que nous arrivons à manger cas même,5000,6500,8000,20000,10000,9,31.5,2
9595,7,14-12-2017 16:29:48,Malinke,77177H5221D,1988,29,F,GN04,Kankan,GN0401,Kankan,GIN040105,Kankan Centre,F,Secondaire,32,8,Fonctionnaire,Oui,Maison en dur,Tole,Latrineabeton,Forage,7,5,2,7,3,7,7,7,82,Acceptable,Marche/Boutique,2,1,2,2,2,14,Phase 2,6000,7000,7000,12000,30000,2/mois,4/semaine,actuellement ça va pas du tout dans notre prefecture les prix n'ont pas baissés tout est chèrs sur le marché,6000,7000,7000,30000,12000,14,82,3
9596,5,14-12-2017 16:29:45,Francais,63639X3121A,1956,61,M,GN05,Kindia,GN0504,Kindia,GIN050404,Kindia centre,M,Superieur,12,3,Fonctionnaire,Oui,Maison en dur,Tole,Latrineapuit,Forage,7,0,0,7,1,0,2,0,44,Acceptable,Marche/Boutique,3,0,1,0,0,4,Phase 2,5000,6000,12000,12000,25000,2/mois,1/semaine,la situation est passable; ici nous ne mangeons pas tous à tous faim; les débrouille.,5000,6000,12000,25000,12000,4,44,3
9597,1,14-12-2017 16:27:07,Poular,42464L3221B,1957,60,M,GN06,Labe,GN0602,Labe,GIN060204,Dionfo,M,Alphabetise,11,7,Agriculture,Oui,Maison en dur,Tole,Latrineapuit,Source,7,7,0,0,1,0,0,1,36.5,Acceptable,Marche/Boutique,7,2,3,0,0,14,Phase 2,5500,6500,20000,10000,30000,2/semaine,3/semaine,a cause du manque d'eau  la recolte a ete peu cette année par consequent les denrées alimentaires sont chers dans les marchés.,5500,6500,20000,30000,10000,14,36.5,3
9598,8,14-12-2017 16:24:58,Poular,56624X2221D,1962,55,M,GN07,Mamou,GN0702,Mamou,GIN070213,Timbo,M,Aucun,4,2,Agriculture,Non,Case,Paille,Latrineapuit,Puit ordinaire,7,2,0,7,3,2,5,0,55.5,Acceptable,Propre production/jardins,0,0,0,0,7,7,Phase 2,6500,7000,5000,14000,22000,4/semaine,4/semaine,la vie est très chère et nous empruntons pour pouvoir manger,6500,7000,5000,22000,14000,7,55.5,3
9599,4,14-12-2017 16:22:08,Francais,03885X5321D,1987,30,F,GN08,N'Zerekore,GN0803,Lola,GIN080304,Gueasso,M,Superieur,8,4,Fonctionnaire,Non,Maison en dur,Tole,Toiletteavecchasse,Robinet,7,1,0,7,2,7,7,0,57.5,Acceptable,Marche/Boutique,4,0,1,0,0,5,Phase 2,5000,6000,8000,10000,30000,3/semaine,7/semaine,LA SITUATION EST DURE NOUS MANGEONS MAL A CAUSE DES PRIX AUX MARCHE,5000,6000,8000,30000,10000,5,57.5,3
9600,5,14-12-2017 16:21:29,Francais,03197E3121C,1957,60,M,GN05,Kindia,GN0505,Telimele,GIN050503,Gougoudje,F,Superieur,13,7,Autre: enseignant,Oui,Maison en dur,Tole,Latrineapuit,Source,7,0,0,7,1,1,7,0,47.5,Acceptable,Marche/Boutique,5,3,7,4,7,37,Phase 3,5000,4000,12000,12000,24000,7/semaine,7/semaine,les prix ne sont pas très chère actuellement dans leur localité,5000,4000,12000,24000,12000,37,47.5,3
9601,8,14-12-2017 16:14:06,Poular,02294L4221C,1967,50,M,GN01,Boke,GN0103,Gaoual,GIN010308,Wendou Mbour,M,Secondaire,11,6,Fonctionnaire,Non,Case,Paille,Latrineapuit,Robinet,7,4,3,3,2,7,7,3,64,Acceptable,Propre production/jardins,0,0,0,0,0,0,Phase 1,5000,6500,12000,10000,30000,NA,2/semaine,la vie n'est pas trop chère et nous arrivons à manger à notre faim,5000,6500,12000,30000,10000,0,64,3
9602,1,14-12-2017 16:13:39,Poular,66966Z3221B,1990,27,M,GN07,Mamou,GN0702,Mamou,GIN070206,Mamou centre,M,Aucun,10,5,Profession liberale,Non,Maison en dur,Tole,Latrineapuit,Forage,7,7,0,7,0,0,7,7,70,Acceptable,Marche/Boutique,7,4,0,0,0,15,Phase 2,5500,6000,20000,12000,25000,7/semaine,7/semaine,"les prix sont trop chers ;tu peut aller avec beaucoup d'argent au marché et revenir avec peu  de chose dans le panier.' 
",5500,6000,20000,25000,12000,15,70,3
9603,5,14-12-2017 16:13:09,Francais,10305E3121B,1992,25,M,GN04,Kankan,GN0405,Siguiri,GIN040511,Siguiri Centre,M,Secondaire,4,1,Autre: chauffeur,Oui,Maison en banco,Tole,Toiletteavecchasse,Robinet,7,1,1,7,1,1,7,7,58,Acceptable,Marche/Boutique,5,2,5,2,4,24,Phase 3,5000,5500,17000,12000,24000,7/semaine,7/semaine,"la rareté des aliments se faits ressentir
la qualité des aliments est mauvaises 
",5000,5500,17000,24000,12000,24,58,3
9604,4,14-12-2017 16:11:01,Guerze,20430G5321D,1982,35,F,GN08,N'Zerekore,GN0803,Lola,GIN080307,Lola Centre,M,Aucun,10,5,Agriculture,Non,Maison en banco,Tole,Latrineapuit,Forage,7,3,1,0,2,1,7,0,33.5,Limite,Marche/Boutique,4,4,3,3,2,26,Phase 3,5500,6000,8000,10000,25000,7/semaine,7/semaine,la situation est dure car nos champs n'ont pas donnés cette année,5500,6000,8000,25000,10000,26,33.5,2
9605,7,14-12-2017 16:10:56,Malinke,52934C5221C,1977,40,M,GN04,Kankan,GN0403,Kouroussa,GIN040307,Doura,M,Secondaire,17,11,Fonctionnaire,Non,Case,Paille,Latrineapuit,Puit ameliore,7,2,0,7,1,1,7,2,54.5,Acceptable,Marche/Boutique,1,0,0,0,0,1,Phase 1,6000,5500,10000,12000,28000,2/mois,2/semaine,"Pour le moment nous remercions Dieu mais nous craignons pour l'avenir car les récoltes n'ont pas été bonnes cette année , 
Nous sommes aussi en manque d'eau potable",6000,5500,10000,28000,12000,1,54.5,3
9606,1,14-12-2017 16:06:02,Poular,67407A3221A,1976,41,M,GN06,Labe,GN0602,Labe,GIN060213,Tountouroun,M,Secondaire,5,3,Commercant,Non,Maison en dur,Tole,Latrineapuit,Forage,7,2,0,1,2,7,4,0,35,Limite,Propre production/jardins,0,0,0,0,0,0,Phase 1,5500,6000,30000,8000,30000,1/mois,1/mois,"la situation est tres critique;les prix sont exhorbitant dans les marches  hebdomadaires.
",5500,6000,30000,30000,8000,0,35,2
9607,5,14-12-2017 16:02:51,Soussou,44473M3121B,1955,62,M,GN05,Kindia,GN0503,Forecariah,GIN050304,Forecariah centre,M,Alphabetise,29,17,Agriculture,Oui,Maison en dur,Tole,Latrineapuit,Forage,7,7,0,7,1,7,0,7,74.5,Acceptable,Marche/Boutique,2,5,5,5,6,38,Phase 3,5000,5000,15000,12000,24000,1/semaine,7/semaine,malgré le temps de récolte le prix des denrées alimentaires sont très cher dans leur localité,5000,5000,15000,24000,12000,38,74.5,3
9608,8,14-12-2017 16:01:08,Poular,96518L4221A,1988,29,M,GN01,Boke,GN0104,Koundara,GIN010402,Kamabi,M,Secondaire,28,14,Profession liberale,Oui,Maison en dur,Tole,Latrineabeton,Robinet,7,4,1,1,2,2,7,0,41.5,Acceptable,Marche/Boutique,0,2,0,0,0,4,Phase 3,5500,6000,20000,10000,30000,3/semaine,3/semaine,les prix des denrées ne font qu'augmentent du jour au lendemain,5500,6000,20000,30000,10000,4,41.5,3
9609,7,14-12-2017 15:59:47,Malinke,53344T5221C,1985,32,F,GN04,Kankan,GN0401,Kankan,GIN040105,Kankan Centre,M,Aucun,11,4,Profession liberale,Oui,Maison en banco,Tole,Pasdereponse,Forage,7,2,0,7,1,3,2,0,53,Acceptable,Marche/Boutique,0,2,0,0,0,4,Phase 3,6500,6500,7000,12000,30000,7/semaine,4/semaine,c'est vraiment dure avec nous cette année car les cultivateurs n'ont pas fait de bonnes recolte cette année et les les prix n'ont pas baissés,6500,6500,7000,30000,12000,4,53,3
9610,1,14-12-2017 15:53:49,Poular,58167Q3221D,1980,37,F,GN06,Labe,GN0603,Lelouma,GIN060306,Lelouma centre,M,Primaire,9,7,Profession liberale,Oui,Maison en dur,Tole,Latrineapuit,Forage,7,2,2,3,0,7,1,2,48.5,Acceptable,Propre production/jardins,0,0,0,0,0,0,Phase 1,5500,6000,10000,10000,30000,5/semaine,1/semaine,"les prix sont exhorbitant dans les marches  hebdomadaires.
",5500,6000,10000,30000,10000,0,48.5,3
9611,5,14-12-2017 15:47:56,Francais,93666V0121C,1968,49,M,GN05,Kindia,GN0505,Telimele,GIN050509,Sarekali,M,Secondaire,6,4,Personnel de sante,Non,Maison en dur,Tole,Latrineapuit,Forage,7,0,0,7,1,7,7,5,56,Acceptable,Marche/Boutique,3,0,0,0,0,3,Phase 1,5000,5000,15000,12000,24000,7/semaine,7/semaine,"le prix des denrées alimentaire est très exorbitant dans sa localité
",5000,5000,15000,24000,12000,3,56,3
9612,2,14-12-2017 15:47:47,Poular,53351X5221C,1966,51,M,GN01,Boke,GN0103,Gaoual,GIN010302,Gaoual centre,M,Secondaire,9,6,Agriculture,Oui,Maison en dur,Tole,Latrineapuit,Puit ordinaire,7,1,7,2,0,0,7,0,56.5,Acceptable,Marche/Boutique,0,0,0,0,0,0,Phase 1,5000,6500,20000,10000,30000,1/semaine,1/semaine,les prix ont grimpés cette année parce que les récoltés n'ont pas donnés à cause de la saison pluvieuse,5000,6500,20000,30000,10000,0,56.5,3
9613,7,14-12-2017 15:45:05,Malinke,48534M5221C,1970,47,M,GN04,Kankan,GN0401,Kankan,GIN040105,Kankan Centre,M,Secondaire,16,12,Commercant,Oui,Case,Paille,Latrineapuit,Forage,7,4,0,7,3,5,7,2,66.5,Acceptable,Marche/Boutique,3,0,0,0,0,3,Phase 1,6500,5500,7000,12000,27000,1/mois,4/semaine,Actuellement nous souffrons nous n'avons pas fait de bonne récolte cette année et on a peur pour l'avenir,6500,5500,7000,27000,12000,3,66.5,3
9614,1,14-12-2017 15:43:01,Poular,65777W3221B,1959,58,M,GN06,Labe,GN0604,Mali,GIN060403,Dougountouny,M,Secondaire,10,7,Profession liberale,Non,Maison en dur,Tole,Latrineapuit,Puit ordinaire,7,7,0,1,3,7,3,7,54,Acceptable,Marche/Boutique,0,0,0,0,0,0,Phase 1,5500,6000,10000,10000,25000,1/mois,3/semaine,"les prix sont trop chers au marché du à la cherté de la vie.
",5500,6000,10000,25000,10000,0,54,3
9615,9,14-12-2017 15:37:24,Francais,30663W0321C,1987,30,F,GN08,N'Zerekore,GN0805,Nzerekore,GIN080506,NZerekore centre,M,Superieur,15,4,Fonctionnaire,Non,Maison en banco,Tole,Latrineabeton,Puit ordinaire,7,1,0,4,7,5,7,0,48.5,Acceptable,Marche/Boutique,5,0,3,2,3,17,Phase 2,5000,6000,8000,10000,27500,7/semaine,7/semaine,la nourriture est chère parce qu'il y'a pas d'argent dans la localité,5000,6000,8000,27500,10000,17,48.5,3
9616,2,14-12-2017 15:36:09,Francais,59790Y5221A,1992,25,M,GN01,Boke,GN0102,Boke,GIN010203,Dabiss,M,Primaire,19,6,Agriculture,Non,Maison en banco,Tole,Latrineapuit,Puit ameliore,7,2,0,3,0,1,7,0,36.5,Acceptable,Marche/Boutique,0,0,0,5,0,15,Phase 2,5000,6000,5000,10000,30000,1/semaine,1/semaine,"la situation est un peu critique dans ma localité, les gens vivent difficilement et ne mangent pas totalement bien",5000,6000,5000,30000,10000,15,36.5,3
9617,5,14-12-2017 15:33:28,Francais,55004Q0121C,1964,53,M,GN05,Kindia,GN0503,Forecariah,GIN050305,Kaback,M,Secondaire,21,10,Peche,Non,Maison en banco,Tole,Latrineapuit,Puit ordinaire,7,1,0,7,1,1,1,0,47.5,Acceptable,Marche/Boutique,6,0,3,5,7,31,Phase 3,5000,5000,15000,12500,24000,7/semaine,7/semaine,"le prix des denrées alimentaire est très exorbitant dans sa localité
",5000,5000,15000,24000,12500,31,47.5,3
9618,1,14-12-2017 15:32:20,Poular,40987D3221D,1960,57,M,GN06,Labe,GN0604,Mali,GIN060413,Yimbering,M,Primaire,8,5,Agriculture,Non,Case,Paille,Latrineapuit,Forage,7,3,0,7,4,7,4,2,65,Acceptable,Propre production/jardins,0,2,0,0,0,4,Phase 3,5500,6500,20000,12000,25000,1/mois,4/semaine,les prix augmente du jour au lendemain dans les marchés tout est chers,5500,6500,20000,25000,12000,4,65,3
9619,7,14-12-2017 15:31:47,Malinke,17334M5221D,1967,50,F,GN04,Kankan,GN0401,Kankan,GIN040105,Kankan Centre,M,Aucun,60,40,Agriculture,Non,Case,Paille,Latrineapuit,Puit ameliore,7,1,0,0,0,0,2,0,18,Pauvre,Propre production/jardins,7,2,0,4,0,23,Phase 3,6500,5500,6000,12000,30000,1/semaine,1/semaine,le problème de nourriture est vraiment difficile avec nous et toutes la communauté et nous n'avons vraiment pas d'eau potable,6500,5500,6000,30000,12000,23,18,1
9620,2,14-12-2017 15:23:34,Soussou,86690H5221B,1978,39,F,GN01,Boke,GN0101,Boffa,GIN010104,Kolia,M,Secondaire,18,10,Profession liberale,Non,Case,Paille,Latrineabeton,Forage,7,5,0,7,1,7,7,3,70,Acceptable,Marche/Boutique,1,0,0,2,7,14,Phase 2,5000,6000,5000,8000,28000,7/semaine,2/semaine,"la situation alimentaire est difficile par moment dans certains ménages , nous sommes obligés souvent de revendre nos propres productions pour ensuite payer certaines denrées dont on a besoin.",5000,6000,5000,28000,8000,14,70,3
9621,9,14-12-2017 15:21:32,Francais,11930C0321A,1992,25,F,GN08,N'Zerekore,GN0805,Nzerekore,GIN080506,NZerekore centre,M,Secondaire,15,2,Sans emploi,Non,Maison en dur,Tole,Latrineapuit,Forage,7,3,0,7,3,0,7,0,57.5,Acceptable,Pêche/Chasse/Cueillette,3,2,1,0,0,8,Phase 2,5500,5000,5500,7000,25000,1/semaine,7/semaine,la nourriture est dure a trouver parcee que la nourriture est chere,5500,5000,5500,25000,7000,8,57.5,3
9622,1,14-12-2017 15:21:06,Poular,78997Z3221B,1962,55,M,GN06,Labe,GN0601,Koubia,GIN060104,Matakaou,M,Secondaire,9,6,Ouvrier,Non,Case,Paille,Latrineapuit,Forage,7,3,0,1,2,1,2,0,31,Limite,Marche/Boutique,0,2,0,0,0,4,Phase 2,6000,6500,16500,10000,28000,3/semaine,3/semaine,les aliments sont trop chers par rapport à nos moyens.,6000,6500,16500,28000,10000,4,31,2
9623,5,14-12-2017 15:21:01,Francais,68130U0121B,1954,63,M,GN05,Kindia,GN0503,Forecariah,GIN050306,Kakossa,M,Primaire,10,2,Agriculture,Oui,Maison en dur,Tole,Latrineabeton,Forage,7,0,0,7,1,4,7,0,50.5,Acceptable,Marche/Boutique,7,5,6,5,7,45,Phase 3,5500,5000,15000,12000,27000,1/semaine,7/semaine,"les prix des denrées alimentaire dans sa localité sont très cher 
",5500,5000,15000,27000,12000,45,50.5,3
9624,7,14-12-2017 15:15:14,Malinke,40903W5221A,1959,58,M,GN04,Kankan,GN0401,Kankan,GIN040109,Missamana,M,Aucun,32,7,Agriculture,Oui,Maison en banco,Tole,Latrineapuit,Forage,7,3,0,3,2,0,7,7,44,Acceptable,Propre production/jardins,7,0,7,5,5,34,Phase 3,6000,5500,6000,12000,25000,2/mois,1/semaine,"cette année on a un sérieux problème nous n'avons vraiment pas fait de bonne récolte , nous avons même diminuer nos quantités de repas pour ne pas être en manque",6000,5500,6000,25000,12000,34,44,3
9625,2,14-12-2017 15:10:28,Soussou,63057Y4221B,1988,29,F,GN01,Boke,GN0101,Boffa,GIN010103,Koba Tatema,M,Secondaire,5,3,Profession liberale,Oui,Maison en dur,Tole,Latrineabeton,Forage,7,2,2,7,0,7,7,0,66.5,Acceptable,Propre production/jardins,0,0,0,0,0,0,Phase 1,6000,5500,4000,10000,30000,1/mois,1/semaine,"la situation alimentaire est très critique ici pendant la saison pluvieuse , le riz se fait fait rare et les prix aussi sont élevés. Mais le prix des condiments sont adsorbables dans ma localité.",6000,5500,4000,30000,10000,0,66.5,3
9626,5,14-12-2017 15:10:01,Soussou,13065Q9021D,1980,37,M,GN05,Kindia,GN0503,Forecariah,GIN050305,Kaback,M,Primaire,7,3,Agriculture,Oui,Maison en dur,Tole,Latrineapuit,Robinet,7,0,0,7,0,3,2,7,49.5,Acceptable,Marche/Boutique,0,0,1,5,3,19,Phase 2,5000,5500,17000,10000,24000,1/semaine,7/semaine,la cherté de la vie dans ma localité ne nous permet pas de manger à notre faim,5000,5500,17000,24000,10000,19,49.5,3
9627,1,14-12-2017 15:08:12,Poular,92497U3221C,1963,54,M,GN06,Labe,GN0602,Labe,GIN060210,Noussy,M,Secondaire,8,6,Profession liberale,Non,Maison en dur,Tole,Latrineabeton,Puit ameliore,7,0,2,3,2,7,7,0,46.5,Acceptable,Marche/Boutique,3,0,0,0,0,3,Phase 1,5500,7000,30000,10000,30000,1/mois,7/semaine,"les prix sont trop chers au marché du a la cherté de la vie.
",5500,7000,30000,30000,10000,3,46.5,3
9628,5,14-12-2017 15:01:36,Francais,36362Q9021C,1953,64,M,GN05,Kindia,GN0503,Forecariah,GIN050306,Kakossa,M,Primaire,9,5,Agriculture,Non,Maison en dur,Tole,Latrineabeton,Puit ameliore,7,1,0,7,1,1,2,2,49,Acceptable,Propre production/jardins,6,3,1,2,2,21,Phase 3,5500,5000,15000,11500,28000,7/semaine,7/semaine,la cherté de la vie dans leur localité,5500,5000,15000,28000,11500,21,49,3
9629,3,14-12-2017 14:59:25,Francais,16140F9221B,1987,30,F,GN08,N'Zerekore,GN0804,Macenta,GIN080408,Macenta centre,M,Superieur,7,3,Sans emploi,Non,Maison en dur,Tole,Latrineapuit,Forage,7,0,0,6,3,0,7,0,44.5,Acceptable,Marche/Boutique,2,1,0,0,0,4,Phase 3,5500,6000,7500,10000,30000,7/semaine,7/semaine,la situation est déplorable parce que les denrées sont chers,5500,6000,7500,30000,10000,4,44.5,3
9630,7,14-12-2017 14:59:15,Malinke,48111F5221C,1963,54,F,GN04,Kankan,GN0403,Kouroussa,GIN040306,Douako,M,Aucun,12,7,Ouvrier,Non,Maison en banco,Tole,Latrineapuit,Forage,7,7,0,7,3,7,4,0,75,Acceptable,Propre production/jardins,0,0,0,0,0,0,Phase 1,5500,5000,5000,12000,20000,1/mois,3/semaine,cette année n'est pas comme d'habitude car la majorité de la population souffre à cause de la mauvaise récolte et nous n'avons pas d'eau potable on marche des kilomètre pour avoir de l'eau,5500,5000,5000,20000,12000,0,75,3
9631,2,14-12-2017 14:56:59,Soussou,06735E1221A,1984,33,F,GN05,Kindia,GN0105,Fria,GIN010501,Baguinet,M,Secondaire,5,2,Profession liberale,Non,Case,Paille,Latrineapuit,Forage,7,1,0,7,1,7,7,7,60,Acceptable,Propre production/jardins,2,0,0,7,0,23,Phase 3,5000,5000,3000,10000,27000,1/mois,1/semaine,"la situation alimentaire actuelle n'est pas difficile  car on vient de finir les récoltes de riz , seulement le prix des condiments au marché sont chers actuellement.",5000,5000,3000,27000,10000,23,60,3
